H;10369661000142;20160107;20170613
V;07467822000126;25197;E;333730;71000;20160802;20160810
V;07467822000126;25346;E;1174300;37000;20160621;20160621
V;07467822000126;25640;R;4270003;400000;20160629;20160629
V;07467822000126;25828;E;991325;5000;20160818;20160830
V;07467822000126;25896;E;4739820;1455000;20160709;20160715
V;07467822000126;25946;E;918106;36000;20160822;20160830
V;07467822000126;25968;R;4270002;400000;20160711;20160711
V;07467822000126;25969;R;4632953;434000;20160711;20160711
V;07467822000126;26227;E;318800;288000;20160720;20160805
V;07467822000126;26383;E;425800;144000;20160725;20160805
V;07467822000126;26605;E;1800342;12000;20160909;20161006
V;07467822000126;26727;E;338800;1450000;20160808;20160822
V;07467822000126;26784;E;34800;144000;20160809;20160809
V;07467822000126;27020;E;1154325;288000;20160819;20160829
V;07467822000126;27453;E;711803;60000;20160901;20161005
V;07467822000126;27489;E;1611627;3000;20160905;20161005
V;07467822000126;28085;E;3284140;48000;20161021;20161025
V;07467822000126;28614;E;742760;10000;20161021;20161021
V;07467822000126;29232;E;433860;60000;20161110;20161212
V;07467822000126;29390;E;3489820;2400000;20161125;20161130
V;07467822000126;29977;E;6160920;1200000;20161210;20161213
V;07467822000126;30146;E;877200;15000;20161214;20161215
V;07467822000126;30576;E;5079792;260000;20161219;20170103
V;07467822000126;30577;E;7589401;729000;20161222;20161224
V;07467822000126;30662;E;1738300;600000;20161224;20161226
V;07467822000126;30989;E;6205553;380000;20161230;20170102
V;07467822000126;31143;E;4657200;1200000;20170104;20170106
V;07467822000126;31150;E;1244626;266000;20170105;20170106
V;07467822000126;31205;E;1959200;600000;20170105;20170107
V;07467822000126;31240;E;11325240;40000;20170102;20170105
V;07467822000126;31275;E;243900;180000;20170106;20170107
V;07467822000126;31283;E;847220;564000;20170107;20170112
V;07467822000126;31307;E;2899842;124000;20170105;20170203
V;07467822000126;31581;E;947780;140000;20170112;20170203
V;07467822000126;31636;E;1774158;80000;20170112;20170203
V;07467822000126;31716;E;3517440;360000;20170114;20170203
V;07467822000126;31770;E;8139350;70000;20170116;20170117
V;07467822000126;31878;E;645073;8000;20170117;20170117
V;07467822000126;31882;E;1014040;120000;20170117;20170118
V;07467822000126;31928;E;773440;40000;20170118;20170204
